2-Mar	274	67.05	-22.82	18.0582	5.282377377	2.0219	277.7031	266.9716	478.3972	658.0274
2-Mar	274	67.19	-22.95	17.9535	4.955038287	1.9003	276.8109	265.9846	446.5601	661.3247
2-Mar	274	67.25	-23.63	18.4971	4.487243938	1.8151	275.4244	265.0415	408.4314	663.95
2-Mar	274	67.14	-23.87	19.0263	4.660930107	1.9248	275.9419	266.0232	433.4982	657.7056
2-Mar	274	67.03	-24.1	19.4	4.799790476	2.022	276.34	266.9629	449.8698	636.2438
2-Mar	274	66.92	-24.31	19.7424	4.804209122	2.0956	276.3422	267.603	447.9616	606.0638
2-Mar	274	66.81	-24.52	20.105	4.834392703	2.2143	276.4178	268.4088	441.3302	566.8084
2-Mar	274	66.69	-24.69	20.3534	5.028152614	2.3668	276.9575	269.4093	454.933	542.7745
2-Mar	274	66.56	-24.86	20.7555	5.21824445	2.4718	277.4648	270.3095	480.8854	527.1797
2-Mar	274	66.43	-25.03	20.8852	5.412842832	2.5834	277.9714	270.8893	497.9486	524.7405
2-Mar	274	66.3	-25.18	21.0351	5.609507233	2.9093	278.4667	271.0472	477.295	554.5206
2-Mar	274	66.18	-25.38	20.9119	5.710150553	3.0947	278.7092	271.3122	455.8295	546.5448
2-Mar	274	66.06	-25.6	20.9448	5.791471017	3.2035	278.8994	271.5581	450.5602	542.6907
2-Mar	274	65.95	-25.79	21.0402	5.859356336	3.2477	279.0563	271.7218	457.2931	545.3926
2-Mar	274	65.82	-25.96	20.7307	5.986959737	3.296	279.353	271.9447	459.9124	537.5222
2-Mar	274	65.69	-26.12	19.95	6.127410323	3.3692	279.6746	272.2432	442.4265	506.0934
2-Mar	274	65.56	-26.29	18.8484	6.268867647	3.4033	279.9927	272.3972	420.5013	472.8237
2-Mar	274	65.44	-26.46	18.2974	6.33069795	3.5076	280.1244	272.7453	394.9227	438.5231
2-Mar	274	65.31	-26.62	17.8694	6.278318013	3.796	279.9911	273.715	329.3844	356.3914
2-Mar	274	65.15	-26.83	17.7709	6.143448263	3.9266	279.6627	274.3767	286.1917	293.852
5-Mar	276	64.48	-31.59	18.256	6.207930958	4.0564	279.7298	274.4467	284.9973	302.2513
5-Mar	276	64.57	-31.74	18.1452	6.233153599	3.8899	279.7983	273.9814	310.9771	331.4845
5-Mar	276	64.65	-31.89	18.1035	6.21179478	3.7841	279.7579	273.472	323.4944	358.7574
5-Mar	276	64.74	-32.04	18.151	6.129084905	3.5797	279.5754	272.7849	344.4477	391.3684
5-Mar	276	64.82	-32.19	17.9881	5.984112876	3.4083	279.2413	272.1469	345.5874	405.0982
5-Mar	276	64.91	-32.34	17.9775	5.78782052	3.2042	278.7729	271.443	348.704	420.0421
5-Mar	276	64.99	-32.51	18.0476	5.561283595	2.9932	278.2122	270.8297	350.5397	426.9045
5-Mar	276	65.08	-32.66	18.0449	5.264320163	2.7785	277.4423	270.2299	340.4632	417.8596
5-Mar	276	65.16	-32.81	17.9049	4.946651756	2.6101	276.5735	269.5391	317.0062	403.6542
5-Mar	276	65.25	-32.96	17.7346	4.61013098	2.4804	275.5953	268.9228	284.7872	377.8436
5-Mar	276	65.33	-33.11	17.5281	4.305384779	2.3181	274.6522	268.4561	260.8568	344.5446
5-Mar	276	65.42	-33.28	17.1302	4.01497802	2.1248	273.6973	267.7681	240.3338	319.04
5-Mar	276	65.5	-33.44	16.5514	3.195678205	1.6971	270.6042	266.6329	171.3015	193.9079
5-Mar	276	65.59	-33.59	15.7907	2.841826972	1.7654	269.0475	266.7881	99.1196	91.3649
5-Mar	276	65.67	-33.75	15.2414	2.754274513	1.7025	268.6412	266.3908	93.3095	87.6736
5-Mar	276	65.76	-33.92	14.5534	2.415727652	1.5371	266.9272	265.4349	72.8113	56.5391
5-Mar	276	65.86	-34.13	13.7029	2.195298457	1.4258	265.6937	264.6998	57.4758	35.792
5-Mar	276	65.88	-34.51	13.0542	1.923493082	1.3255	264.0044	264.1394	37.5508	-4.64
5-Mar	276	65.79	-34.72	12.332	1.959601345	1.3508	264.2418	264.2922	36.4668	-1.8396
5-Mar	276	65.7	-34.93	11.7098	2.119823	1.4343	265.2493	264.9341	41.199	9.7817
5-Mar	276	65.61	-35.13	10.923	1.883534452	1.3552	263.7406	264.282	24.8625	-15.5159
5-Mar	276	65.52	-35.34	10.0626	2.03868706	1.4414	264.751	264.572	29.1151	4.661
5-Mar	276	65.42	-35.54	9.6303	2.119231844	1.4768	265.2486	264.2883	33.2524	24.2376
5-Mar	276	65.33	-35.74	9.451	1.957177682	1.3741	264.2308	263.3593	29.1514	21.7706
5-Mar	276	65.25	-35.94	9.9592	1.953228475	1.3271	264.2057	263.3267	33.4473	23.185
5-Mar	276	65.16	-36.13	10.6075	2.506128334	1.5078	267.4251	264.8686	61.6945	69.0385
5-Mar	276	65.07	-36.34	11.0468	2.359775983	1.4659	266.6408	265.0858	55.9226	44.229
5-Mar	276	64.95	-36.64	11.5663	2.810982159	1.6328	268.9381	266.4608	77.6515	71.354
5-Mar	276	64.72	-36.68	12.4318	3.601803812	2.1164	272.2576	267.7383	105.5207	136.9315
5-Mar	276	64.62	-36.51	12.9035	3.803958361	2.2808	272.9938	268.2256	112.4887	150.3776
5-Mar	276	64.53	-36.33	13.2716	4.044116788	2.4917	273.8251	269.0454	117.5482	154.9063
5-Mar	276	64.44	-36.15	14.0455	4.326711595	2.7224	274.7491	270.2036	128.3745	155.8905
5-Mar	276	64.34	-35.98	15.3944	4.667532455	2.7592	275.7941	271.0345	188.0945	199.7039
5-Mar	276	64.25	-35.79	16.4627	4.980782409	2.8348	276.6934	271.6698	250.4079	249.249
5-Mar	276	64.25	-35.62	16.6793	5.093163143	2.9761	277.0016	272.0847	250.7489	248.1784
5-Mar	276	64.05	-35.45	17.0721	5.439999534	3.3307	277.9172	273.2017	255.8779	244.9659
5-Mar	276	63.92	-35.2	16.9273	5.600176601	3.5903	278.3169	273.6983	238.4984	235.9836
5-Mar	276	63.89	-35.03	16.8444	5.68080398	3.7127	278.5141	273.7955	231.1297	239.2357
5-Mar	276	63.97	-35.15	16.9622	5.600364225	3.5558	278.3188	273.6012	243.982	242.0879
5-Mar	276	64.06	-35.31	17.0743	5.485334528	3.373	278.0323	273.281	256.1301	246.8032
5-Mar	276	64.14	-35.5	16.9625	5.319816701	3.1979	277.6075	272.7718	256.1435	249.4486
5-Mar	276	64.27	-35.5	16.7299	5.101380518	2.9938	277.0229	272.1634	250.4757	246.196
5-Mar	276	64.33	-35.32	16.8263	5.093196845	3.006	276.9979	272.2473	249.936	242.5566
5-Mar	276	64.39	-35.15	16.921	5.072218454	2.9911	276.9377	272.2787	251.0989	239.7349
5-Mar	276	64.44	-34.97	17.0076	5.070950603	2.9934	276.9316	272.2734	252.5562	241.5141
5-Mar	276	64.5	-34.79	17.1069	5.075217723	2.997	276.9409	272.1873	255.1186	248.8663
5-Mar	276	64.56	-34.61	17.1769	5.054711732	2.9811	276.8825	272.0604	256.3382	254.2593
5-Mar	276	64.61	-34.43	17.2515	5.044746895	2.9695	276.8531	271.9228	258.6959	262.0078
5-Mar	276	64.67	-34.25	17.3035	5.048122211	2.9613	276.8611	271.8034	261.7232	270.3309
5-Mar	276	64.73	-34.07	17.3475	5.054311015	2.947	276.8773	271.6484	265.7635	280.9814
5-Mar	276	64.78	-33.89	17.401	5.074522375	2.9285	276.9327	271.4871	272.628	294.5006
5-Mar	276	64.84	-33.71	17.5146	5.122777362	2.9085	277.065	271.2851	285.1897	316.4933
5-Mar	276	64.9	-33.53	17.5874	5.156507055	2.8772	277.1574	271.03	296.7253	338.7261
5-Mar	276	64.95	-33.35	17.6541	5.15187565	2.8357	277.1444	270.7283	304.5577	357.737
5-Mar	276	65	-33.16	17.7895	5.184498856	2.817	277.2323	270.5109	315.9689	380.0211
5-Mar	276	65.07	-32.92	17.9291	5.18495849	2.7453	277.2325	270.186	330.7202	404.207
5-Mar	276	65.05	-32.56	18.0776	5.376151177	2.8502	277.7365	270.4352	346.4031	423.9122
5-Mar	276	64.91	-32.4	17.9764	5.760412334	3.1726	278.7069	271.3422	349.5996	422.285
5-Mar	276	64.82	-32.2	17.9781	5.979216245	3.4047	279.2299	272.1292	345.1628	405.1623
5-Mar	276	64.73	-32.01	18.1503	6.137444272	3.5988	279.5942	272.8409	342.7049	389.0278
5-Mar	276	64.63	-31.84	18.0953	6.220665904	3.811	279.776	273.621	320.2227	350.537
5-Mar	276	64.49	-31.64	18.2273	6.210195915	4.0401	279.7366	274.3866	287.1357	305.565
6-Mar	277	65.12	-25.84	15.302	5.898475944	4.8632	278.7809	276.861	83.0086	71.7386
6-Mar	277	65.2	-26.05	17.9125	5.999108612	4.7153	279.0294	276.5264	151.8035	134.0294
6-Mar	277	65.27	-26.25	19.5795	6.126383225	4.6666	279.339	276.4192	202.3107	180.8982
6-Mar	277	65.36	-26.43	20.3144	6.251759123	4.5692	279.6401	276.1528	252.0332	230.6316
6-Mar	277	65.45	-26.55	20.8093	6.327807917	4.4761	279.8233	275.8003	291.7573	277.7484
6-Mar	277	65.52	-26.77	21.2563	6.382091377	4.3619	279.956	275.3751	333.2678	328.8355
6-Mar	277	65.57	-27.03	21.5603	6.346405619	4.1908	279.8864	274.834	367.9328	373.1637
6-Mar	277	65.67	-27.36	21.7527	6.144624561	3.9684	279.4377	274.0073	379.6498	408.3994
9-Mar	278	65.29	-25.91	16.293	6.008908805	4.4218	279.2207	276.2207	168.0645	140.7555
9-Mar	278	65.36	-26.15	17.3582	6.127479119	4.4551	279.5061	276.0588	196.9933	178.9877
9-Mar	278	65.44	-26.38	17.9846	6.242160406	4.4316	279.7785	275.9377	227.6743	211.6687
9-Mar	278	65.51	-26.6	18.3719	6.323498104	4.3738	279.9698	275.8151	255.7953	237.6519
9-Mar	278	65.58	-26.83	18.6077	6.311434728	4.3157	279.9482	275.5432	268.4143	257.7375
9-Mar	278	65.62	-27.13	18.7683	6.248647627	4.2892	279.8073	275.4384	267.0393	259.1762
9-Mar	278	65.7	-27.31	19.1034	6.045364633	4.1621	279.3381	275.024	264.2212	263.5268
9-Mar	278	65.8	-27.45	19.3774	5.719616128	3.9553	278.5539	274.3181	253.7176	265.3002
9-Mar	278	65.91	-27.74	19.4995	5.212146126	3.635	277.2464	273.1742	229.5147	258.3384
9-Mar	278	65.92	-28.23	19.4072	4.896630479	3.4451	276.373	272.5138	209.9729	243.5805
9-Mar	278	65.81	-28.45	19.1289	5.176948704	3.6221	277.1507	273.1729	219.6029	244.9049
9-Mar	278	65.7	-28.65	18.9343	5.381734623	3.7754	277.6943	273.7327	222.3559	239.4375
9-Mar	278	65.59	-28.85	18.7353	5.503988022	3.9178	278.0072	274.2816	214.4524	220.6666
9-Mar	278	65.46	-29.1	18.4471	5.573707265	4.0758	278.1786	274.8416	195.2463	191.8105
9-Mar	278	65.3	-29.14	18.0337	5.784689454	4.3301	278.6959	275.7317	180.4769	163.3342
9-Mar	278	65.21	-28.95	17.7678	5.981069058	4.5064	279.1654	276.223	177.6708	157.7993
9-Mar	278	65.14	-28.74	17.6785	6.104466393	4.592	279.4523	276.4981	180.5045	156.9071
9-Mar	278	65.07	-28.52	17.3684	6.185321231	4.6913	279.6344	276.8161	172.4591	145.1968
9-Mar	278	65.01	-28.31	17.0281	6.22220335	4.7622	279.7157	276.9033	162.8069	140.4283
9-Mar	278	64.91	-28.03	16.3519	6.250821375	4.8124	279.7747	277.1646	149.7372	122.0992
9-Mar	278	64.87	-27.69	15.5573	6.242632289	4.9414	279.7523	277.66	108.4994	79.5787
9-Mar	278	64.94	-27.52	15.807	6.219827451	4.8989	279.7026	277.5035	114.4538	86.9076
9-Mar	278	64.99	-27.32	15.8861	6.203554638	4.8383	279.6665	277.3491	114.442	87.6928
9-Mar	278	65.03	-27.12	15.8919	6.200116558	4.7633	279.6603	277.1623	135.7398	106.3806
9-Mar	278	65.05	-26.88	15.6483	6.177536535	4.8601	279.6081	277.3897	107.3344	81.9076
9-Mar	278	65.08	-26.65	15.6224	6.157771985	4.6992	279.5631	277.0563	133.7328	103.3467
9-Mar	278	65.15	-26.36	15.7179	6.113431999	4.6707	279.4622	276.9224	131.312	104.1261
9-Mar	278	65.26	-26.21	16.638	6.109098817	4.529	279.4576	276.4062	170.3511	146.1372
9-Mar	278	65.35	-26.33	17.4837	6.208663809	4.4982	279.6956	276.1318	204.067	187.305
9-Mar	278	65.44	-26.48	18.089	6.298725792	4.4406	279.9091	275.9775	236.3381	218.8433
9-Mar	278	65.53	-26.67	18.4718	6.337845672	4.3527	280.0045	275.732	263.2837	246.7533
9-Mar	278	65.61	-26.87	18.676	6.285347828	4.297	279.89	275.4682	269.0987	260.3275
9-Mar	278	65.68	-27.09	18.9914	6.144475425	4.2119	279.569	275.1854	268.7411	265.2288
9-Mar	278	65.76	-27.3	19.288	5.904578061	4.0685	279.0041	274.7036	261.9282	267.0411
9-Mar	278	65.84	-27.51	19.4351	5.597676142	3.879	278.2497	274.0447	248.5597	264.8678
9-Mar	278	65.94	-27.81	19.5097	5.099108016	3.564	276.9393	272.9218	223.8871	255.417
9-Mar	278	65.29	-28.44	17.7231	6.108237794	4.4982	279.4698	276.1877	195.3208	176.055
9-Mar	278	65.36	-28.66	17.7874	5.969109589	4.3997	279.1456	275.8839	191.7467	176.217
9-Mar	278	65.46	-28.93	18.3119	5.697978412	4.1518	278.491	275.0772	199.3232	193.9223
