5-Mar	276	64.27	-35.5	16.11	4.96	2.88	276.9	272.56	258.5916	223.288
5-Mar	276	64.33	-35.32	17.12	5.01	2.84	277.05	272.59	189.9777	166.0756
5-Mar	276	64.39	-35.15	16.75	4.99	2.88	276.99	272.49	302.4971	253.7971
5-Mar	276	64.44	-34.97	16.4	5.01	2.87	277.05	272.46	328.4681	275.4488
5-Mar	276	64.5	-34.79	16.98	5.01	2.87	277.03	272.39	278.3521	230.6354
5-Mar	276	64.56	-34.61	17.73	5.01	2.76	277.03	272.36	300.9506	260.1553
5-Mar	276	64.61	-34.43	17.86	5	2.81	277.01	272.39	303.8595	257.9095
5-Mar	276	64.67	-34.25	17.78	5.08	2.78	277.22	272.24	363.7197	303.7289
5-Mar	276	64.73	-34.07	17.98	5.07	2.74	277.19	272.08	361.4846	298.676
5-Mar	276	64.78	-33.89	17.83	5.07	2.76	277.18	272.06	373.2033	303.9784
5-Mar	276	64.84	-33.71	17.56	5.2	2.79	277.54	272.06	357.6594	285.8423
5-Mar	276	64.9	-33.53	18.03	5.22	2.74	277.58	272.01	341.6198	276.3509
5-Mar	276	64.95	-33.35	18.21	5.23	2.64	277.63	271.94	383.7856	318.5163
5-Mar	276	65	-33.16	17.58	5.16	2.76	277.44	271.46	409.2486	301.9903
5-Mar	276	65.07	-32.92	17.08	5.22	2.81	277.58	270.69	281.5081	184.2876
5-Mar	276	65.05	-32.56	17.35	5.25	2.97	277.67	271.07	465.4878	296.6145
5-Mar	276	64.91	-32.4	17.42	5.24	3.08	277.64	271.15	509.473	310.0045
5-Mar	276	64.82	-32.2	17.28	5.28	3.23	277.73	271.62	433.3096	262.255
5-Mar	276	64.73	-32.01	17.73	5.27	3.45	277.69	272.4	410.6027	246.5366
5-Mar	276	64.63	-31.84	17.81	5.2	3.61	277.48	273.08	364.4416	220.8158
5-Mar	276	64.49	-31.64	17.28	5.22	3.77	277.53	273.45	356.1689	206.1697
6-Mar	277	0	0	17.38	5.4	4.14	277.85	275.32	253.8462	148.9604
6-Mar	277	0	0	18.66	5.33	4.08	277.66	275.06	315.8711	181.9917
6-Mar	277	0	0	19.76	5.32	4.07	277.65	274.88	307.219	171.5214
6-Mar	277	0	0	20.56	5.42	4.08	277.93	274.68	398.5881	217.6521
6-Mar	277	0	0	21.4	5.44	3.96	277.98	274.47	445.8298	257.9314
6-Mar	277	0	0	NaN	5.35	NaN	277.77	NaN	nan	nan
6-Mar	277	0	0	NaN	5.6	NaN	278.4	NaN	nan	nan
6-Mar	277	0	0	NaN	5.53	NaN	278.25	NaN	nan	nan
9-Mar	278	0	0	15.58	5.34	3.7	277.86	274.49	229.2407	175.5917
9-Mar	278	0	0	16.61	5.16	3.59	277.39	274.24	233.6658	181.1511
9-Mar	278	0	0	16.62	5.41	3.66	278.07	274.44	283.5317	221.6895
9-Mar	278	0	0	16.68	5.52	3.58	278.35	274.48	283.1794	235.7742
